Transaction Date,Transaction Time,Product,Quantity,Total Price
2024-07-03,07:57:00,Hazelnut Mocha Macchiato,3,480
2024-07-04,12:35:00,Mojos,3,315
2024-07-04,02:12:00,Salted Caramel Latte,3,480
2024-07-04,08:29:00,Mojos,2,210
2024-07-04,06:49:00,Mojos,3,315
2024-07-04,21:56:00,Lasagna,3,510
2024-07-04,18:58:00,Sausage,1,105
2024-07-04,04:18:00,Sausage,3,315
2024-07-04,23:24:00,Hazelnut Mocha Macchiato,1,160
2024-07-04,04:56:00,Bap's Coffee Signature,2,320
2024-07-04,02:06:00,Classic Chocolate,1,150
2024-07-04,16:34:00,Mojos,3,315
2024-07-04,00:07:00,Creamy Chicken Pesto,4,680
2024-07-04,05:19:00,Cookies & Cream Frappe,2,340
2024-07-04,20:14:00,Classic Chocolate,1,150
2024-07-04,01:00:00,Chicken or Beef Quesadilla Whole,2,400
2024-07-04,13:16:00,Mocha,3,480
2024-07-05,11:00:00,Sausage,4,420
2024-07-05,03:13:00,Spanish Latte,2,320
2024-07-05,22:39:00,Latte,3,435
2024-07-05,14:14:00,Salted Caramel Latte,1,160
2024-07-05,11:04:00,Cookies & Cream Frappe,2,340
2024-07-05,03:40:00,Matcha Frappe,1,160
2024-07-05,21:12:00,Lasagna,3,510
2024-07-05,16:44:00,Cookies & Cream Frappe,2,340
2024-07-05,15:22:00,Biscoff (Coffee or None),2,340
2024-07-05,12:51:00,Matcha,1,150
2024-07-05,12:19:00,Classic Chocolate,3,450
2024-07-05,15:01:00,Mocha,3,480
2024-07-05,08:11:00,Biscoff Latte,1,160
2024-07-05,13:10:00,Biscoff Latte,3,480
2024-07-05,02:27:00,Bap's Platter (for sharing),2,580
2024-07-05,23:04:00,Mojos,4,420
2024-07-05,14:28:00,Chicken or Beef Quesadilla Half,4,440
2024-07-05,18:14:00,Mocha,2,320
2024-07-06,04:02:00,Matcha Frappe,2,320
2024-07-06,07:52:00,Mojos,3,315
2024-07-06,08:13:00,Matcha Frappuccino,3,480
2024-07-06,14:15:00,Matcha Frappe,3,480
2024-07-06,15:22:00,Biscoff Latte,4,640
2024-07-06,07:28:00,Hazelnut Mocha Macchiato,4,640
2024-07-06,08:27:00,Lasagna,1,170
2024-07-06,17:38:00,Choose Any Two,1,190
2024-07-06,14:50:00,Mocha,2,320
2024-07-06,17:28:00,Chocolate Frappe,1,160
2024-07-06,17:15:00,Bap's Platter (for sharing),3,870
2024-07-06,00:00:00,Classic Chocolate,3,450
2024-07-06,19:19:00,White Chocolate Mocha,4,640
2024-07-06,01:25:00,Caramel Macchiato,4,640
2024-07-06,22:27:00,White Chocolate Chip Frappe,4,680
2024-07-06,02:54:00,Salted Caramel Latte,3,480
2024-07-06,16:36:00,Matcha Frappuccino,4,640
2024-07-06,00:48:00,Cappuccino,4,580
2024-07-06,22:43:00,Strawberries & Cream,2,320
2024-07-06,22:57:00,White Chocolate Chip Frappe,3,510
2024-07-07,13:13:00,Nachos (for sharing),2,390
2024-07-07,11:37:00,White Chocolate Chip Frappe,2,340
2024-07-07,13:02:00,Black Tea Strawberry Peach,2,280
2024-07-07,08:48:00,Mojos,4,420
2024-07-07,04:51:00,Bap's Coffee Signature,1,160
2024-07-07,01:36:00,Biscoff Cream,3,510
2024-07-07,22:29:00,Choose Any Two,2,380
2024-07-07,18:11:00,Biscoff Cream,2,340
2024-07-07,18:20:00,Coffee Jelly Frappuccino,4,680
2024-07-07,21:25:00,Mojos,2,210
2024-07-07,05:43:00,Spanish Latte,1,160
2024-07-08,04:13:00,Biscoff Latte,3,480
2024-07-08,13:39:00,Americano,3,330
2024-07-08,05:31:00,Lasagna,2,340
2024-07-08,12:26:00,Peach Mango Frappe,4,640
2024-07-08,07:34:00,Savory Bites,2,210
2024-07-08,14:17:00,Cappuccino,1,145
2024-07-08,16:57:00,Matcha,4,600
2024-07-08,04:37:00,Strawberries & Cream,4,640
2024-07-08,01:05:00,Chocolate Frappe,3,480
2024-07-08,16:59:00,Bap's Coffee Signature,3,480
2024-07-08,06:48:00,Biscoff Cream,4,680
2024-07-08,23:50:00,Matcha Frappe,1,160
2024-07-09,16:31:00,Salted Caramel Latte,2,320
2024-07-09,14:48:00,Lasagna,1,170
2024-07-09,06:32:00,Chicken or Beef Quesadilla Half,4,440
2024-07-09,08:05:00,Cappuccino,1,145
2024-07-09,20:03:00,Caramel Macchiato,4,640
2024-07-09,02:12:00,Coffee Jelly Frappuccino,3,510
2024-07-09,04:12:00,Salted Caramel Latte,1,160
2024-07-09,23:54:00,Mojos,2,210
2024-07-09,16:41:00,Biscoff Cream,1,170
2024-07-09,10:45:00,Biscoff Latte,2,320
2024-07-09,23:21:00,Caramel Macchiato,2,320
2024-07-09,03:06:00,Peach Mango Frappe,3,480
2024-07-09,14:31:00,Salted Caramel Latte,3,480
2024-07-09,23:19:00,Bap's Platter (for sharing),3,870
2024-07-09,17:37:00,Chicken or Beef Quesadilla Whole,4,800
2024-07-09,02:50:00,White Chocolate Mocha,2,320
2024-07-09,18:02:00,Biscoff Cream,1,170
2024-07-09,20:49:00,Chocolate Frappe,1,160
2024-07-09,14:40:00,Choose Any Two,1,190
2024-07-09,02:54:00,Strawberries & Cream,2,320
2024-07-10,23:46:00,Choose Any Two,2,380
2024-07-10,05:48:00,Chicken or Beef Quesadilla Whole,3,600
2024-07-10,09:39:00,Americano,4,440
2024-07-10,04:41:00,Matcha Frappe,4,640
2024-07-10,13:42:00,Chocolate Frappe,3,480
2024-07-10,10:40:00,White Chocolate Mocha,4,640
2024-07-10,09:22:00,Nachos (for sharing),3,585
2024-07-10,07:51:00,Matcha Frappuccino,1,160
2024-07-10,18:36:00,Chocolate Frappe,1,160
2024-07-10,13:43:00,Biscoff Latte,4,640
2024-07-10,10:31:00,Nachos (for sharing),3,585
2024-07-10,21:16:00,Strawberries & Cream,1,160
2024-07-10,22:19:00,Biscoff Latte,2,320
2024-07-10,22:09:00,Strawberries & Cream,1,160
2024-07-10,12:32:00,Matcha Frappe,2,320
2024-07-10,11:51:00,Biscoff Cream,4,680
2024-07-11,23:59:00,Mojos,4,420
2024-07-11,07:59:00,Biscoff Cream,2,340
2024-07-11,00:17:00,Chicken or Beef Quesadilla Whole,1,200
2024-07-11,03:21:00,Classic Chocolate,1,150
2024-07-11,23:09:00,Lasagna,1,170
2024-07-11,05:18:00,Americano,1,110
2024-07-11,04:25:00,Chicken or Beef Quesadilla Half,4,440
2024-07-11,12:54:00,Cookies & Cream Frappe,4,680
2024-07-11,06:52:00,Biscoff Cream,4,680
2024-07-11,06:40:00,White Hot Chocolate,4,600
2024-07-11,04:41:00,Cookies & Cream Frappe,4,680
2024-07-11,23:21:00,Chocolate Frappe,3,480
2024-07-11,04:57:00,White Hot Chocolate,1,150
2024-07-11,12:54:00,Chicken or Beef Quesadilla Half,1,110
2024-07-11,04:30:00,Chicken or Beef Quesadilla Whole,1,200
2024-07-11,12:18:00,Lasagna,1,170
2024-07-11,01:25:00,Black Tea Strawberry Peach,3,420
2024-07-11,20:03:00,White Chocolate Mocha,3,480
2024-07-11,02:28:00,Biscoff (Coffee or None),3,510
2024-07-11,04:15:00,Mojos,2,210
2024-07-11,13:19:00,Bap's Platter (for sharing),1,290
2024-07-11,06:27:00,Caramel Macchiato,2,320
2024-07-12,09:52:00,Chicken or Beef Quesadilla Whole,2,400
2024-07-12,22:25:00,Biscoff (Coffee or None),1,170
2024-07-12,14:58:00,Black Tea Strawberry Peach,1,140
2024-07-12,13:22:00,Latte,4,580
2024-07-12,23:55:00,White Chocolate Chip Frappe,4,680
2024-07-12,14:49:00,Sausage,4,420
2024-07-12,15:59:00,Nachos (for sharing),2,390
2024-07-12,08:39:00,Strawberries & Cream,4,640
2024-07-12,10:51:00,Choose Any Two,4,760
2024-07-12,10:19:00,Choose Any Two,3,570
2024-07-12,02:46:00,Biscoff Latte,4,640
2024-07-12,23:00:00,Cookies & Cream Frappe,4,680
2024-07-12,20:05:00,Hazelnut Mocha Macchiato,2,320
2024-07-12,17:32:00,Matcha,2,300
2024-07-12,14:00:00,Mojos,4,420
2024-07-12,20:07:00,Biscoff Latte,3,480
2024-07-12,10:48:00,Strawberries & Cream,1,160
2024-07-12,15:29:00,Nachos (for sharing),1,195
2024-07-12,21:28:00,Biscoff (Coffee or None),3,510
2024-07-12,17:22:00,Biscoff Cream,3,510
2024-07-12,10:25:00,White Chocolate Mocha,3,480
2024-07-12,11:55:00,Spanish Latte,1,160
2024-07-12,04:14:00,Classic Chocolate,1,150
2024-07-12,11:15:00,Biscoff Latte,4,640
2024-07-12,18:12:00,Biscoff (Coffee or None),1,170
2024-07-12,14:26:00,White Hot Chocolate,1,150
2024-07-12,20:01:00,Cappuccino,1,145
2024-07-13,03:09:00,Bap's Coffee Signature,4,640
2024-07-13,17:08:00,Coffee Jelly Frappuccino,4,680
2024-07-13,11:01:00,Americano,2,220
2024-07-13,06:54:00,Chocolate Frappe,3,480
2024-07-13,05:42:00,Latte,2,290
2024-07-13,10:52:00,Matcha Frappe,2,320
2024-07-13,05:22:00,Matcha Frappe,2,320
2024-07-13,05:10:00,White Chocolate Chip Frappe,1,170
2024-07-13,09:29:00,Creamy Chicken Pesto,4,680
2024-07-13,13:39:00,Creamy Chicken Pesto,3,510
2024-07-13,06:21:00,Peach Mango Frappe,4,640
2024-07-13,08:40:00,Mocha,2,320
2024-07-13,23:16:00,Sausage,3,315
2024-07-13,11:03:00,Biscoff Cream,4,680
2024-07-13,00:39:00,Matcha Frappuccino,3,480
2024-07-13,09:40:00,White Chocolate Mocha,2,320
2024-07-13,09:43:00,Salted Caramel Latte,4,640
2024-07-13,08:48:00,Spanish Latte,2,320
2024-07-13,00:56:00,Matcha Frappuccino,2,320
2024-07-13,07:43:00,Creamy Chicken Pesto,3,510
2024-07-13,06:12:00,Lasagna,1,170
2024-07-13,06:07:00,Choose Any Two,3,570
2024-07-14,13:58:00,Mocha,2,320
2024-07-14,21:35:00,Matcha,3,450
2024-07-14,04:15:00,Bap's Coffee Signature,1,160
2024-07-14,19:11:00,White Hot Chocolate,2,300
2024-07-14,03:54:00,Chocolate Frappe,1,160
2024-07-14,09:30:00,Mojos,1,105
2024-07-14,23:43:00,Biscoff (Coffee or None),4,680
2024-07-14,02:13:00,Biscoff Cream,1,170
2024-07-14,14:59:00,Matcha Frappuccino,2,320
2024-07-14,02:45:00,Savory Bites,1,105
2024-07-14,14:08:00,Savory Bites,2,210
2024-07-14,12:05:00,Hazelnut Mocha Macchiato,3,480
2024-07-14,20:44:00,Americano,4,440
2024-07-14,13:17:00,Choose Any Two,1,190
2024-07-14,07:45:00,Black Tea Strawberry Peach,3,420
2024-07-15,10:09:00,Sausage,2,210
2024-07-15,15:19:00,Spanish Latte,3,480
2024-07-15,04:02:00,Mocha,2,320
2024-07-15,17:48:00,Classic Chocolate,4,600
2024-07-15,10:51:00,White Chocolate Chip Frappe,1,170
2024-07-15,01:31:00,Sausage,2,210
2024-07-15,20:15:00,Savory Bites,1,105
2024-07-15,23:07:00,Peach Mango Frappe,3,480
2024-07-15,14:36:00,Hazelnut Mocha Macchiato,2,320
2024-07-15,17:22:00,Biscoff (Coffee or None),3,510
2024-07-15,18:55:00,Bap's Coffee Signature,3,480
2024-07-15,15:19:00,Mojos,4,420
2024-07-15,07:17:00,Caramel Macchiato,2,320
2024-07-15,00:13:00,Lasagna,3,510
2024-07-15,08:19:00,Mojos,2,210
2024-07-15,09:24:00,Hazelnut Mocha Macchiato,2,320
2024-07-15,08:11:00,White Chocolate Chip Frappe,2,340
2024-07-15,20:19:00,Americano,3,330
2024-07-15,12:06:00,Chicken or Beef Quesadilla Whole,3,600
2024-07-15,22:11:00,Lasagna,3,510
2024-07-15,12:47:00,Mocha,3,480
2024-07-15,15:36:00,Biscoff Cream,3,510
2024-07-15,10:07:00,Bap's Platter (for sharing),2,580
2024-07-15,10:34:00,White Chocolate Mocha,2,320
2024-07-15,09:48:00,Caramel Macchiato,4,640
2024-07-15,04:16:00,Biscoff Cream,1,170
2024-07-15,15:48:00,Spanish Latte,4,640
2024-07-16,08:59:00,Bap's Platter (for sharing),2,580
2024-07-16,20:51:00,Latte,4,580
2024-07-16,03:26:00,Creamy Chicken Pesto,2,340
2024-07-16,09:16:00,Creamy Chicken Pesto,1,170
2024-07-16,13:12:00,Savory Bites,2,210
2024-07-16,15:41:00,Nachos (for sharing),2,390
2024-07-16,02:55:00,Mocha,2,320
2024-07-16,09:51:00,Americano,2,220
2024-07-16,14:15:00,Hazelnut Mocha Macchiato,1,160
2024-07-16,07:19:00,Classic Chocolate,4,600
2024-07-16,11:36:00,Black Tea Strawberry Peach,2,280
2024-07-16,01:27:00,Chicken or Beef Quesadilla Whole,1,200
2024-07-16,17:11:00,Biscoff Cream,1,170
2024-07-16,09:11:00,White Chocolate Chip Frappe,1,170
2024-07-16,11:38:00,Matcha,1,150
2024-07-16,05:08:00,Sausage,3,315
2024-07-16,19:58:00,Creamy Chicken Pesto,4,680
2024-07-17,05:10:00,White Chocolate Mocha,1,160
2024-07-17,13:03:00,Matcha Frappe,4,640
2024-07-17,03:51:00,Cookies & Cream Frappe,3,510
2024-07-17,12:09:00,Mojos,2,210
2024-07-17,16:57:00,Nachos (for sharing),1,195
2024-07-17,07:49:00,Mojos,1,105
2024-07-17,16:59:00,Classic Chocolate,1,150
2024-07-17,17:18:00,Biscoff (Coffee or None),4,680
2024-07-17,05:46:00,Classic Chocolate,4,600
2024-07-17,11:51:00,Hazelnut Mocha Macchiato,1,160
2024-07-17,06:17:00,Matcha,4,600
2024-07-17,12:36:00,Strawberries & Cream,1,160
2024-07-17,04:16:00,Creamy Chicken Pesto,4,680
2024-07-17,01:07:00,Chicken or Beef Quesadilla Half,4,440
2024-07-17,11:12:00,Matcha Frappuccino,3,480
2024-07-17,04:18:00,Americano,4,440
2024-07-17,18:38:00,Black Tea Strawberry Peach,2,280
2024-07-17,16:09:00,Biscoff Cream,2,340
2024-07-17,03:06:00,Mojos,2,210
2024-07-17,13:04:00,Mojos,1,105
2024-07-17,06:47:00,Coffee Jelly Frappuccino,1,170
2024-07-17,05:40:00,Strawberries & Cream,3,480
2024-07-17,15:51:00,Spanish Latte,3,480
2024-07-17,20:59:00,Caramel Macchiato,4,640
2024-07-17,14:09:00,Matcha Frappuccino,3,480
2024-07-17,05:24:00,Cookies & Cream Frappe,1,170
2024-07-17,09:33:00,White Hot Chocolate,3,450
2024-07-17,09:08:00,Matcha Frappuccino,2,320
2024-07-18,17:11:00,Lasagna,1,170
2024-07-18,08:52:00,Creamy Chicken Pesto,3,510
2024-07-18,17:28:00,Matcha Frappuccino,3,480
2024-07-18,15:44:00,Black Tea Strawberry Peach,3,420
2024-07-18,05:16:00,Savory Bites,2,210
2024-07-18,09:55:00,Salted Caramel Latte,2,320
2024-07-18,14:24:00,White Hot Chocolate,4,600
2024-07-18,11:48:00,Cookies & Cream Frappe,2,340
2024-07-18,18:31:00,Sausage,3,315
2024-07-18,09:09:00,Hazelnut Mocha Macchiato,4,640
2024-07-18,15:41:00,Black Tea Strawberry Peach,3,420
2024-07-18,20:44:00,White Hot Chocolate,4,600
2024-07-18,06:02:00,Black Tea Strawberry Peach,2,280
2024-07-18,04:30:00,Matcha Frappuccino,2,320
2024-07-18,03:53:00,Biscoff Cream,3,510
2024-07-18,00:26:00,Salted Caramel Latte,3,480
2024-07-19,03:00:00,Bap's Coffee Signature,1,160
2024-07-19,21:23:00,Hazelnut Mocha Macchiato,1,160
2024-07-19,16:10:00,Caramel Macchiato,3,480
2024-07-19,05:35:00,Savory Bites,1,105
2024-07-19,14:59:00,Sausage,3,315
2024-07-19,04:01:00,Cappuccino,1,145
2024-07-19,22:02:00,White Chocolate Mocha,1,160
2024-07-19,10:19:00,Matcha Frappe,1,160
2024-07-19,03:31:00,Bap's Coffee Signature,4,640
2024-07-19,09:53:00,Lasagna,3,510
2024-07-19,22:32:00,Latte,4,580
2024-07-19,09:20:00,Choose Any Two,1,190
2024-07-19,13:21:00,White Chocolate Chip Frappe,1,170
2024-07-19,00:14:00,Caramel Macchiato,3,480
2024-07-19,12:02:00,Latte,4,580
2024-07-19,10:13:00,Latte,4,580
2024-07-19,17:48:00,Biscoff (Coffee or None),3,510
2024-07-19,02:44:00,Spanish Latte,1,160
2024-07-20,23:17:00,Strawberries & Cream,1,160
2024-07-20,23:58:00,Latte,2,290
2024-07-20,17:33:00,White Chocolate Chip Frappe,2,340
2024-07-20,20:40:00,Mocha,4,640
2024-07-20,06:38:00,Coffee Jelly Frappuccino,3,510
2024-07-20,10:59:00,Biscoff Latte,1,160
2024-07-20,13:40:00,White Chocolate Chip Frappe,1,170
2024-07-20,05:13:00,Americano,3,330
2024-07-20,08:05:00,Matcha,4,600
2024-07-20,00:26:00,Lasagna,1,170
2024-07-20,11:25:00,Black Tea Strawberry Peach,1,140
2024-07-20,00:59:00,Americano,3,330
2024-07-20,12:50:00,Savory Bites,3,315
2024-07-20,09:23:00,Matcha Frappe,4,640
2024-07-20,01:35:00,Chicken or Beef Quesadilla Half,1,110
2024-07-20,13:47:00,Peach Mango Frappe,2,320
2024-07-20,04:34:00,Mocha,2,320
2024-07-20,06:56:00,Coffee Jelly Frappuccino,2,340
2024-07-21,10:18:00,Chicken or Beef Quesadilla Whole,4,800
2024-07-21,14:10:00,Latte,2,290
2024-07-21,10:54:00,Creamy Chicken Pesto,3,510
2024-07-21,12:42:00,Lasagna,4,680
2024-07-21,20:47:00,Classic Chocolate,1,150
2024-07-21,17:16:00,Salted Caramel Latte,1,160
2024-07-21,19:03:00,Chicken or Beef Quesadilla Half,1,110
2024-07-21,17:04:00,Hazelnut Mocha Macchiato,4,640
2024-07-21,02:28:00,White Hot Chocolate,3,450
2024-07-21,20:49:00,Matcha,2,300
2024-07-21,04:12:00,Peach Mango Frappe,4,640
2024-07-21,18:52:00,Lasagna,2,340
2024-07-21,04:34:00,Chicken or Beef Quesadilla Whole,3,600
2024-07-21,08:41:00,Mocha,3,480
2024-07-21,13:02:00,Mojos,3,315
2024-07-21,03:29:00,White Chocolate Chip Frappe,2,340
2024-07-21,00:25:00,Chocolate Frappe,2,320
2024-07-21,22:14:00,Salted Caramel Latte,2,320
2024-07-21,19:18:00,Latte,3,435
2024-07-21,19:39:00,Biscoff Cream,1,170
2024-07-21,02:26:00,Savory Bites,1,105
2024-07-21,00:19:00,White Chocolate Chip Frappe,1,170
2024-07-22,15:43:00,Spanish Latte,3,480
2024-07-22,15:49:00,Strawberries & Cream,2,320
2024-07-22,07:46:00,Savory Bites,4,420
2024-07-22,16:21:00,Coffee Jelly Frappuccino,3,510
2024-07-22,05:52:00,Chicken or Beef Quesadilla Half,4,440
2024-07-22,15:07:00,Nachos (for sharing),2,390
2024-07-22,18:17:00,Savory Bites,2,210
2024-07-22,18:33:00,Strawberries & Cream,3,480
2024-07-22,11:51:00,Hazelnut Mocha Macchiato,4,640
2024-07-22,12:18:00,White Hot Chocolate,1,150
2024-07-22,03:52:00,Savory Bites,2,210
2024-07-22,17:03:00,Coffee Jelly Frappuccino,2,340
2024-07-22,20:37:00,Nachos (for sharing),4,780
2024-07-22,11:43:00,Classic Chocolate,3,450
2024-07-22,12:13:00,Coffee Jelly Frappuccino,3,510
2024-07-22,06:03:00,Chicken or Beef Quesadilla Half,4,440
2024-07-22,21:13:00,Chicken or Beef Quesadilla Half,4,440
2024-07-22,14:33:00,Chicken or Beef Quesadilla Whole,3,600
2024-07-22,16:38:00,Mocha,1,160
2024-07-22,19:48:00,Savory Bites,4,420
2024-07-22,21:55:00,Peach Mango Frappe,1,160
2024-07-22,15:16:00,Biscoff (Coffee or None),2,340
2024-07-23,04:45:00,Nachos (for sharing),4,780
2024-07-23,13:38:00,White Hot Chocolate,1,150
2024-07-23,16:57:00,Biscoff (Coffee or None),4,680
2024-07-23,00:12:00,Spanish Latte,3,480
2024-07-23,09:45:00,Mocha,4,640
2024-07-23,07:27:00,Mocha,4,640
2024-07-23,14:00:00,Mocha,3,480
2024-07-23,19:13:00,Matcha,1,150
2024-07-23,17:16:00,Mocha,1,160
2024-07-23,13:22:00,Savory Bites,3,315
2024-07-23,18:58:00,Black Tea Strawberry Peach,4,560
2024-07-23,05:24:00,Latte,3,435
2024-07-23,19:55:00,Chocolate Frappe,1,160
2024-07-23,05:33:00,Strawberries & Cream,4,640
2024-07-23,17:57:00,Creamy Chicken Pesto,2,340
2024-07-23,10:31:00,Latte,3,435
2024-07-23,16:21:00,Peach Mango Frappe,4,640
2024-07-23,02:37:00,Sausage,4,420
2024-07-23,14:48:00,Choose Any Two,4,760
2024-07-23,20:58:00,Lasagna,2,340
2024-07-23,21:20:00,Matcha Frappuccino,1,160
2024-07-24,09:17:00,Matcha Frappuccino,1,160
2024-07-24,17:50:00,Strawberries & Cream,1,160
2024-07-24,08:06:00,Choose Any Two,3,570
2024-07-24,08:43:00,Coffee Jelly Frappuccino,4,680
2024-07-24,13:40:00,White Chocolate Mocha,4,640
2024-07-24,21:24:00,Lasagna,1,170
2024-07-24,15:39:00,Matcha,3,450
2024-07-24,00:51:00,Sausage,4,420
2024-07-24,09:00:00,Lasagna,3,510
2024-07-24,13:10:00,Mocha,1,160
2024-07-24,05:08:00,Chicken or Beef Quesadilla Whole,3,600
2024-07-24,03:05:00,Bap's Platter (for sharing),1,290
2024-07-24,21:36:00,Biscoff Cream,4,680
2024-07-24,21:19:00,Bap's Platter (for sharing),4,1160
2024-07-24,10:31:00,Cookies & Cream Frappe,2,340
2024-07-24,20:33:00,Cookies & Cream Frappe,1,170
2024-07-24,20:44:00,Mojos,3,315
2024-07-24,23:07:00,White Chocolate Mocha,3,480
2024-07-24,01:27:00,Mocha,4,640
2024-07-24,02:12:00,Matcha,1,150
2024-07-24,14:51:00,Chicken or Beef Quesadilla Half,4,440
2024-07-24,09:51:00,Hazelnut Mocha Macchiato,3,480
2024-07-25,19:55:00,Matcha,1,150
2024-07-25,16:52:00,Nachos (for sharing),3,585
2024-07-25,19:43:00,Hazelnut Mocha Macchiato,4,640
2024-07-25,08:55:00,Latte,2,290
2024-07-25,03:35:00,White Chocolate Mocha,4,640
2024-07-25,17:57:00,White Chocolate Chip Frappe,2,340
2024-07-25,14:07:00,Biscoff Latte,3,480
2024-07-25,00:44:00,Bap's Platter (for sharing),1,290
2024-07-25,20:39:00,White Chocolate Mocha,1,160
2024-07-25,11:35:00,White Hot Chocolate,3,450
2024-07-25,23:26:00,Matcha Frappe,1,160
2024-07-25,06:12:00,Classic Chocolate,4,600
2024-07-25,04:04:00,Sausage,1,105
2024-07-25,22:59:00,Classic Chocolate,2,300
2024-07-25,11:45:00,Peach Mango Frappe,4,640
2024-07-25,08:50:00,Matcha Frappe,2,320
2024-07-25,04:13:00,Matcha Frappe,1,160
2024-07-25,11:00:00,Bap's Platter (for sharing),2,580
2024-07-25,17:16:00,Coffee Jelly Frappuccino,3,510
2024-07-25,21:28:00,Strawberries & Cream,4,640
2024-07-25,00:45:00,Matcha,4,600
2024-07-25,12:24:00,Chocolate Frappe,2,320
2024-07-25,12:42:00,Hazelnut Mocha Macchiato,2,320
2024-07-26,08:45:00,Spanish Latte,1,160
2024-07-26,00:02:00,Mocha,4,640
2024-07-26,14:14:00,Mojos,2,210
2024-07-26,08:30:00,Chicken or Beef Quesadilla Whole,1,200
2024-07-26,11:26:00,White Hot Chocolate,2,300
2024-07-26,21:13:00,Caramel Macchiato,3,480
2024-07-26,22:18:00,Spanish Latte,3,480
2024-07-26,16:30:00,Choose Any Two,1,190
2024-07-26,01:52:00,Matcha,1,150
2024-07-26,13:20:00,Peach Mango Frappe,1,160
2024-07-26,00:15:00,Black Tea Strawberry Peach,4,560
2024-07-26,10:19:00,White Chocolate Mocha,1,160
2024-07-26,21:23:00,Black Tea Strawberry Peach,4,560
2024-07-26,06:57:00,Salted Caramel Latte,3,480
2024-07-26,09:27:00,Choose Any Two,4,760
2024-07-26,11:42:00,Bap's Coffee Signature,1,160
2024-07-26,14:05:00,Mocha,1,160
2024-07-27,06:10:00,Cappuccino,4,580
2024-07-27,21:48:00,Matcha,4,600
2024-07-27,09:12:00,White Hot Chocolate,2,300
2024-07-27,21:21:00,Lasagna,3,510
2024-07-27,19:17:00,Matcha,2,300
2024-07-27,12:08:00,Choose Any Two,1,190
2024-07-27,12:59:00,Bap's Platter (for sharing),1,290
2024-07-27,19:30:00,Classic Chocolate,4,600
2024-07-27,01:34:00,Peach Mango Frappe,3,480
2024-07-27,21:35:00,Peach Mango Frappe,1,160
2024-07-27,10:53:00,White Chocolate Chip Frappe,2,340
2024-07-27,10:37:00,Peach Mango Frappe,4,640
2024-07-27,19:24:00,White Hot Chocolate,4,600
2024-07-27,09:34:00,Chicken or Beef Quesadilla Half,2,220
2024-07-27,08:39:00,Mocha,4,640
2024-07-27,09:05:00,Nachos (for sharing),4,780
2024-07-27,20:51:00,Black Tea Strawberry Peach,4,560
2024-07-27,07:09:00,Chicken or Beef Quesadilla Whole,2,400
2024-07-27,17:43:00,White Chocolate Chip Frappe,1,170
2024-07-27,02:12:00,Coffee Jelly Frappuccino,3,510
2024-07-27,08:25:00,Classic Chocolate,4,600
2024-07-28,13:49:00,Biscoff Cream,1,170
2024-07-28,21:43:00,White Chocolate Chip Frappe,2,340
2024-07-28,19:49:00,Hazelnut Mocha Macchiato,1,160
2024-07-28,20:49:00,Salted Caramel Latte,2,320
2024-07-28,10:44:00,Coffee Jelly Frappuccino,4,680
2024-07-28,08:21:00,White Chocolate Chip Frappe,4,680
2024-07-28,12:14:00,Black Tea Strawberry Peach,3,420
2024-07-28,04:09:00,Bap's Coffee Signature,1,160
2024-07-28,10:00:00,Peach Mango Frappe,1,160
2024-07-28,19:20:00,Matcha Frappuccino,3,480
2024-07-29,14:34:00,Coffee Jelly Frappuccino,3,510
2024-07-29,13:02:00,Salted Caramel Latte,1,160
2024-07-29,08:51:00,Sausage,1,105
2024-07-29,18:20:00,Coffee Jelly Frappuccino,3,510
2024-07-29,23:55:00,Mocha,1,160
2024-07-29,03:36:00,Bap's Coffee Signature,4,640
2024-07-29,00:10:00,Biscoff Cream,3,510
2024-07-29,14:51:00,White Hot Chocolate,3,450
2024-07-29,07:14:00,Matcha,4,600
2024-07-29,13:37:00,Bap's Platter (for sharing),1,290
2024-07-29,15:30:00,Strawberries & Cream,1,160
2024-07-29,11:30:00,Mojos,4,420
2024-07-29,14:14:00,Salted Caramel Latte,4,640
2024-07-29,05:18:00,Biscoff Cream,4,680
2024-07-29,10:20:00,Matcha Frappuccino,1,160
2024-07-29,20:03:00,Classic Chocolate,2,300
2024-07-29,07:39:00,Bap's Platter (for sharing),1,290
2024-07-29,09:05:00,Black Tea Strawberry Peach,2,280
2024-07-29,08:15:00,Strawberries & Cream,1,160
2024-07-29,16:08:00,Cookies & Cream Frappe,3,510
2024-07-29,02:40:00,Caramel Macchiato,2,320
2024-07-29,19:28:00,Matcha,1,150
2024-07-29,16:32:00,Chocolate Frappe,1,160
2024-07-29,11:38:00,Classic Chocolate,2,300
2024-07-29,05:49:00,Nachos (for sharing),2,390
2024-07-30,10:49:00,White Chocolate Chip Frappe,3,510
2024-07-30,18:30:00,Chocolate Frappe,4,640
2024-07-30,16:18:00,Cookies & Cream Frappe,2,340
2024-07-30,00:56:00,Creamy Chicken Pesto,2,340
